"Month","Tmin","Tmax","CP","Month_names"
11,-8,16,0.587130292797166,"November"
11,-8,17,0.561617140236233,"November"
11,-8,18,0.55768430195381,"November"
11,-8,19,0.55325278528213,"November"
11,-8,20,0.497770773103246,"November"
11,-8,21,0.423237306736366,"November"
11,-8,22,0.357039749004251,"November"
11,-8,23,0.458161331327688,"November"
11,-8,24,0.0667558479397685,"November"
11,-8,25,0,"November"
11,-8,26,0,"November"
11,-8,27,0,"November"
11,-8,28,0,"November"
11,-8,29,0,"November"
11,-8,30,0,"November"
11,-7,-7,1.33588130495668e-06,"November"
11,-7,-6,3.23982083292124e-06,"November"
11,-7,-5,1.08406382316796e-05,"November"
11,-7,-4,4.43051810005111e-05,"November"
11,-7,-3,0.00019842210980642,"November"
11,-7,-2,0.00091977113908225,"November"
11,-7,-1,0.00429816692419974,"November"
11,-7,0,0.0197620287783391,"November"
11,-7,1,0.0837537309600339,"November"
11,-7,2,0.271317454921656,"November"
11,-7,3,0.514944751541371,"November"
11,-7,4,0.554723119072088,"November"
11,-7,5,0.55222750645848,"November"
11,-7,6,0.614968841480605,"November"
11,-7,7,0.591969546723493,"November"
11,-7,8,0.614362678980694,"November"
11,-7,9,0.659045631403407,"November"
11,-7,10,0.622430757702425,"November"
11,-7,11,0.633921467253644,"November"
11,-7,12,0.621354165672914,"November"
11,-7,13,0.595586051444303,"November"
11,-7,14,0.623068230646205,"November"
11,-7,15,0.607326544604832,"November"
11,-7,16,0.606408062968171,"November"
11,-7,17,0.606793198465037,"November"
11,-7,18,0.576533780218012,"November"
11,-7,19,0.498433538952499,"November"
11,-7,20,0.465103607641345,"November"
11,-7,21,0.411846308119827,"November"
11,-7,22,0.355515305945203,"November"
11,-7,23,0.362819111733734,"November"
11,-7,24,0.133732940010975,"November"
11,-7,25,0,"November"
11,-7,26,0,"November"
11,-7,27,0,"November"
11,-7,28,0,"November"
11,-7,29,0,"November"
11,-7,30,0,"November"
11,-6,-6,7.35413749638411e-06,"November"
11,-6,-5,1.76214191598271e-05,"November"
11,-6,-4,5.79954175975725e-05,"November"
11,-6,-3,0.000232850474446074,"November"
11,-6,-2,0.00102282710790891,"November"
11,-6,-1,0.00464671973930845,"November"
11,-6,0,0.0209932232376894,"November"
11,-6,1,0.0877885940474584,"November"
11,-6,2,0.281066415218006,"November"
11,-6,3,0.524914589080694,"November"
11,-6,4,0.571589131074393,"November"
11,-6,5,0.563884689524848,"November"
11,-6,6,0.650591298087216,"November"
11,-6,7,0.591261821210286,"November"
11,-6,8,0.651339895050882,"November"
11,-6,9,0.668291168216773,"November"
11,-6,10,0.627465536579932,"November"
11,-6,11,0.625222151154122,"November"
11,-6,12,0.616331768194778,"November"
11,-6,13,0.647242613041458,"November"
11,-6,14,0.638877156582478,"November"
11,-6,15,0.627422771380557,"November"
11,-6,16,0.624736161474286,"November"
11,-6,17,0.588405135930024,"November"
11,-6,18,0.541276922108103,"November"
11,-6,19,0.517613080201909,"November"
11,-6,20,0.483437045061425,"November"
11,-6,21,0.39783777292123,"November"
11,-6,22,0.342742763460488,"November"
11,-6,23,0.318793408841896,"November"
11,-6,24,0.167360860705209,"November"
11,-6,25,0,"November"
11,-6,26,0,"November"
11,-6,27,0,"November"
11,-6,28,0,"November"
11,-6,29,0,"November"
11,-6,30,0,"November"
11,-5,-5,3.9556596170302e-05,"November"
11,-5,-4,9.36873283658898e-05,"November"
11,-5,-3,0.000303490918052054,"November"
11,-5,-2,0.00119520338230228,"November"
11,-5,-1,0.00514662425113568,"November"
11,-5,0,0.0225673657340146,"November"
11,-5,1,0.0925494013609939,"November"
11,-5,2,0.292240575610529,"November"
11,-5,3,0.538663480684158,"November"
11,-5,4,0.587868436765806,"November"
11,-5,5,0.587680590224219,"November"
11,-5,6,0.63504630690686,"November"
11,-5,7,0.601475477401618,"November"
11,-5,8,0.668404089508142,"November"
11,-5,9,0.6802203500558,"November"
11,-5,10,0.638856900365998,"November"
11,-5,11,0.621181305480111,"November"
11,-5,12,0.665445018830717,"November"
11,-5,13,0.669506506567372,"November"
11,-5,14,0.646424610690222,"November"
11,-5,15,0.617820101932543,"November"
11,-5,16,0.596051434252285,"November"
11,-5,17,0.560163170735219,"November"
11,-5,18,0.553722565649174,"November"
11,-5,19,0.515021827173476,"November"
11,-5,20,0.434590901016236,"November"
11,-5,21,0.396124744287852,"November"
11,-5,22,0.375397768211025,"November"
11,-5,23,0.377757575541443,"November"
11,-5,24,0.167708563823214,"November"
11,-5,25,0,"November"
11,-5,26,0,"November"
11,-5,27,0,"November"
11,-5,28,0,"November"
11,-5,29,0,"November"
11,-5,30,0,"November"
11,-4,-4,0.000207881383258299,"November"
11,-4,-3,0.00048682995069441,"November"
11,-4,-2,0.00154987539716019,"November"
11,-4,-1,0.0059813442697227,"November"
11,-4,0,0.0248158492234435,"November"
11,-4,1,0.0985929328344663,"November"
11,-4,2,0.304596653881987,"November"
11,-4,3,0.551613649926225,"November"
11,-4,4,0.596471381715075,"November"
11,-4,5,0.616835585770733,"November"
11,-4,6,0.642967977579204,"November"
11,-4,7,0.647007030532822,"November"
11,-4,8,0.683272791359652,"November"
11,-4,9,0.644727726656038,"November"
11,-4,10,0.658970533719197,"November"
11,-4,11,0.673671673927634,"November"
11,-4,12,0.697171792839149,"November"
11,-4,13,0.684363938992729,"November"
11,-4,14,0.573554841597462,"November"
11,-4,15,0.586355011916866,"November"
11,-4,16,0.569362946571792,"November"
11,-4,17,0.586022868810612,"November"
11,-4,18,0.526546191948186,"November"
11,-4,19,0.498803397393824,"November"
11,-4,20,0.446043666845805,"November"
11,-4,21,0.443822002339328,"November"
11,-4,22,0.431039622660536,"November"
11,-4,23,0.409779635581823,"November"
11,-4,24,0.192049126379771,"November"
11,-4,25,0,"November"
11,-4,26,0,"November"
11,-4,27,0,"November"
11,-4,28,0,"November"
11,-4,29,0,"November"
11,-4,30,0,"November"
11,-3,-3,0.00106709006091726,"November"
11,-3,-2,0.00246892065811514,"November"
11,-3,-1,0.00770290219502372,"November"
11,-3,0,0.0286030263811028,"November"
11,-3,1,0.107223053935861,"November"
11,-3,2,0.319978415011614,"November"
11,-3,3,0.56101206516182,"November"
11,-3,4,0.605199578433355,"November"
11,-3,5,0.639194020653876,"November"
11,-3,6,0.631380035941349,"November"
11,-3,7,0.677168826594011,"November"
11,-3,8,0.685195326214386,"November"
11,-3,9,0.637400892200798,"November"
11,-3,10,0.676199277281343,"November"
11,-3,11,0.706156921554185,"November"
11,-3,12,0.712482072908043,"November"
11,-3,13,0.644246213262154,"November"
11,-3,14,0.59960041760886,"November"
11,-3,15,0.596344274891268,"November"
11,-3,16,0.568129874042878,"November"
11,-3,17,0.570790539076892,"November"
11,-3,18,0.53077920342572,"November"
11,-3,19,0.532336585097179,"November"
11,-3,20,0.511732192628534,"November"
11,-3,21,0.481555258489668,"November"
11,-3,22,0.453029705854931,"November"
11,-3,23,0.449082556748858,"November"
11,-3,24,0.194802943674541,"November"
11,-3,25,0,"November"
11,-3,26,0,"November"
11,-3,27,0,"November"
11,-3,28,0,"November"
11,-3,29,0,"November"
11,-3,30,0,"November"
11,-2,-2,0.00533628567271641,"November"
11,-2,-1,0.0121299583737349,"November"
11,-2,0,0.0364091221187035,"November"
11,-2,1,0.121591351201392,"November"
11,-2,2,0.341009328394798,"November"
11,-2,3,0.566675934896165,"November"
11,-2,4,0.603785608664893,"November"
11,-2,5,0.632761471514483,"November"
11,-2,6,0.636621252696297,"November"
11,-2,7,0.687440144169763,"November"
11,-2,8,0.672799520579126,"November"
11,-2,9,0.665274099203555,"November"
11,-2,10,0.71496798352409,"November"
11,-2,11,0.713872804626237,"November"
11,-2,12,0.659228461906494,"November"
11,-2,13,0.632896619686037,"November"
11,-2,14,0.612654629331872,"November"
11,-2,15,0.602534630473604,"November"
11,-2,16,0.579010158963205,"November"
11,-2,17,0.591030673647575,"November"
11,-2,18,0.590062898071696,"November"
11,-2,19,0.57639114717425,"November"
11,-2,20,0.528316888148193,"November"
11,-2,21,0.490507096208103,"November"
11,-2,22,0.451993235945616,"November"
11,-2,23,0.467238530287233,"November"
11,-2,24,0.19812498677338,"November"
11,-2,25,0,"November"
11,-2,26,0,"November"
11,-2,27,0,"November"
11,-2,28,0,"November"
11,-2,29,0,"November"
11,-2,30,0,"November"
11,-1,-1,0.0256170698766961,"November"
11,-1,0,0.0559675280549813,"November"
11,-1,1,0.150097131916382,"November"
11,-1,2,0.373545382969338,"November"
11,-1,3,0.570697497979817,"November"
11,-1,4,0.62567959734315,"November"
11,-1,5,0.635815395590346,"November"
11,-1,6,0.67938912088575,"November"
11,-1,7,0.649544850806346,"November"
11,-1,8,0.659057210158131,"November"
11,-1,9,0.720154124536908,"November"
11,-1,10,0.722997190182037,"November"
11,-1,11,0.672479835075764,"November"
11,-1,12,0.678640154392262,"November"
11,-1,13,0.633347361136991,"November"
11,-1,14,0.645467759469731,"November"
11,-1,15,0.664883813700568,"November"
11,-1,16,0.649583712614609,"November"
11,-1,17,0.587932033763197,"November"
11,-1,18,0.580177982072352,"November"
11,-1,19,0.563513137477849,"November"
11,-1,20,0.523343475865077,"November"
11,-1,21,0.464053739758456,"November"
11,-1,22,0.397440769008074,"November"
11,-1,23,0.475345320106825,"November"
11,-1,24,0.165910465840339,"November"
11,-1,25,0,"November"
11,-1,26,0,"November"
11,-1,27,0,"November"
11,-1,28,0,"November"
11,-1,29,0,"November"
11,-1,30,0,"November"
11,0,0,0.11091045838516,"November"
11,0,1,0.214817349097843,"November"
11,0,2,0.430733910280628,"November"
11,0,3,0.592226618358092,"November"
11,0,4,0.622861798318848,"November"
11,0,5,0.654469412201829,"November"
11,0,6,0.670788576808771,"November"
11,0,7,0.66029632755232,"November"
11,0,8,0.716450285997768,"November"
11,0,9,0.726273524858258,"November"
11,0,10,0.709235186644179,"November"
11,0,11,0.668668913182765,"November"
11,0,12,0.678893347966662,"November"
11,0,13,0.70892200058813,"November"
11,0,14,0.714310971411222,"November"
11,0,15,0.709304874058406,"November"
11,0,16,0.654398455513415,"November"
11,0,17,0.450458758560149,"November"
11,0,18,0.543891955990349,"November"
11,0,19,0.483097377693738,"November"
11,0,20,0.468120055980708,"November"
11,0,21,0.415277973377498,"November"
11,0,22,0.377415135480972,"November"
11,0,23,0.419216351864275,"November"
11,0,24,0.0998528346438747,"November"
11,0,25,0,"November"
11,0,26,0,"November"
11,0,27,0,"November"
11,0,28,0,"November"
11,0,29,0,"November"
11,0,30,0,"November"
11,1,1,0.357982809084245,"November"
11,1,2,0.534791398501399,"November"
11,1,3,0.612436489098365,"November"
11,1,4,0.643695293205395,"November"
11,1,5,0.677659455770677,"November"
11,1,6,0.705066069667569,"November"
11,1,7,0.701940608973132,"November"
11,1,8,0.708720178502321,"November"
11,1,9,0.731030177821888,"November"
11,1,10,0.714068787846045,"November"
11,1,11,0.718238882190139,"November"
11,1,12,0.731014052098017,"November"
11,1,13,0.712257482258866,"November"
11,1,14,0.6959489560094,"November"
11,1,15,0.558646699486214,"November"
11,1,16,0.612856547916652,"November"
11,1,17,0.556610604267821,"November"
11,1,18,0.48918868965322,"November"
11,1,19,0.448605801941848,"November"
11,1,20,0.422885958836949,"November"
11,1,21,0.359472961018305,"November"
11,1,22,0.307652584721091,"November"
11,1,23,0.39322191260554,"November"
11,1,24,0.0665832807973338,"November"
11,1,25,0,"November"
11,1,26,0,"November"
11,1,27,0,"November"
11,1,28,0,"November"
11,1,29,0,"November"
11,1,30,0,"November"
11,2,2,0.62398976933618,"November"
11,2,3,0.632961331123353,"November"
11,2,4,0.65508844920526,"November"
11,2,5,0.713948538668712,"November"
11,2,6,0.737870945444441,"November"
11,2,7,0.709639506297375,"November"
11,2,8,0.733825137881181,"November"
11,2,9,0.728046629246099,"November"
11,2,10,0.731734142910186,"November"
11,2,11,0.719615349610687,"November"
11,2,12,0.71400153110142,"November"
11,2,13,0.672947834169416,"November"
11,2,14,0.628244876695477,"November"
11,2,15,0.687960469013789,"November"
11,2,16,0.600658375143752,"November"
11,2,17,0.628355941510127,"November"
11,2,18,0.512149735036428,"November"
11,2,19,0.346578082271052,"November"
11,2,20,0.253252658154684,"November"
11,2,21,0.453938612403525,"November"
11,2,22,0.421048268360821,"November"
11,2,23,0.444689446838483,"November"
11,2,24,0,"November"
11,2,25,0,"November"
11,2,26,0,"November"
11,2,27,0,"November"
11,2,28,0,"November"
11,2,29,0,"November"
11,2,30,0,"November"
11,3,3,0.647651192074801,"November"
11,3,4,0.677764673432557,"November"
11,3,5,0.764038655760034,"November"
11,3,6,0.752180226534909,"November"
11,3,7,0.752057608324327,"November"
11,3,8,0.742512011129186,"November"
11,3,9,0.732632734282607,"November"
11,3,10,0.724466649720016,"November"
11,3,11,0.709356804802732,"November"
11,3,12,0.696511798217256,"November"
11,3,13,0.676953049231612,"November"
11,3,14,0.651708943521673,"November"
11,3,15,0.617489787966935,"November"
11,3,16,0.587443025106397,"November"
11,3,17,0.535646415699805,"November"
11,3,18,0.491218201351597,"November"
11,3,19,0.416241433820603,"November"
11,3,20,0.32455661473738,"November"
11,3,21,0.212725167774991,"November"
11,3,22,0.346876654785135,"November"
11,3,23,0.369329167950903,"November"
11,3,24,0,"November"
11,3,25,0,"November"
11,3,26,0,"November"
11,3,27,0,"November"
11,3,28,0,"November"
11,3,29,0,"November"
11,3,30,0,"November"
11,4,4,0.70819207182616,"November"
11,4,5,0.760454933532375,"November"
11,4,6,0.76263005615116,"November"
11,4,7,0.770290772562733,"November"
11,4,8,0.746950656491087,"November"
11,4,9,0.748950870673787,"November"
11,4,10,0.744090610132485,"November"
11,4,11,0.742268477080482,"November"
11,4,12,0.738429873714137,"November"
11,4,13,0.721131954345659,"November"
11,4,14,0.709191059732644,"November"
11,4,15,0.683072313473052,"November"
11,4,16,0.657973637961718,"November"
11,4,17,0.617683376778443,"November"
11,4,18,0.631709357150292,"November"
11,4,19,0.604518671794851,"November"
11,4,20,0.517584634020674,"November"
11,4,21,0.380083487826305,"November"
11,4,22,0.446218797880562,"November"
11,4,23,0.167307303597012,"November"
11,4,24,0,"November"
11,4,25,0,"November"
11,4,26,0,"November"
11,4,27,0,"November"
11,4,28,0,"November"
11,4,29,0,"November"
11,4,30,0,"November"
11,5,5,0.783329587989394,"November"
11,5,6,0.794432923091528,"November"
11,5,7,0.819559427527517,"November"
11,5,8,0.802372933354549,"November"
11,5,9,0.808938317874673,"November"
11,5,10,0.808774766728868,"November"
11,5,11,0.80813057768645,"November"
11,5,12,0.798501321530532,"November"
11,5,13,0.786936318315103,"November"
11,5,14,0.763766963384867,"November"
11,5,15,0.71840326052715,"November"
11,5,16,0.704497007107194,"November"
11,5,17,0.698819122261056,"November"
11,5,18,0.634221945701052,"November"
11,5,19,0.490135091370251,"November"
11,5,20,0.436108285114887,"November"
11,5,21,0.397344727444281,"November"
11,5,22,0.429955272534629,"November"
11,5,23,0,"November"
11,5,24,0,"November"
11,5,25,0,"November"
11,5,26,0,"November"
11,5,27,0,"November"
11,5,28,0,"November"
11,5,29,0,"November"
11,5,30,0,"November"
11,6,6,0.814418813596499,"November"
11,6,7,0.822024729496679,"November"
11,6,8,0.829279225567326,"November"
11,6,9,0.831567582127123,"November"
11,6,10,0.82906790388586,"November"
11,6,11,0.800234351265969,"November"
11,6,12,0.801836029406709,"November"
11,6,13,0.765543110630065,"November"
11,6,14,0.738404178900616,"November"
11,6,15,0.734520993434423,"November"
11,6,16,0.662754465517963,"November"
11,6,17,0.667627722604547,"November"
11,6,18,0.568804545034779,"November"
11,6,19,0.465884326221512,"November"
11,6,20,0.459148291682972,"November"
11,6,21,0.471404192782339,"November"
11,6,22,0.167725893979821,"November"
11,6,23,0,"November"
11,6,24,0,"November"
11,6,25,0,"November"
11,6,26,0,"November"
11,6,27,0,"November"
11,6,28,0,"November"
11,6,29,0,"November"
11,6,30,0,"November"
11,7,7,0.829980754482504,"November"
11,7,8,0.837160610661807,"November"
11,7,9,0.838839615048738,"November"
11,7,10,0.837542976376188,"November"
11,7,11,0.804287410354472,"November"
11,7,12,0.806847705959206,"November"
11,7,13,0.771326492267704,"November"
11,7,14,0.740745669350799,"November"
11,7,15,0.670482809559303,"November"
11,7,16,0.670380278289724,"November"
11,7,17,0.636241585414682,"November"
11,7,18,0.471064495599078,"November"
11,7,19,0.470350524694656,"November"
11,7,20,0.467794080190709,"November"
11,7,21,0.334637440492061,"November"
11,7,22,0,"November"
11,7,23,0,"November"
11,7,24,0,"November"
11,7,25,0,"November"
11,7,26,0,"November"
11,7,27,0,"November"
11,7,28,0,"November"
11,7,29,0,"November"
11,7,30,0,"November"
11,8,8,0.813367733768956,"November"
11,8,9,0.80944090805498,"November"
11,8,10,0.808430375604017,"November"
11,8,11,0.806791848922651,"November"
11,8,12,0.772034138847235,"November"
11,8,13,0.738279376701558,"November"
11,8,14,0.707000704582937,"November"
11,8,15,0.673614794763573,"November"
11,8,16,0.638048809812396,"November"
11,8,17,0.471826079492963,"November"
11,8,18,0.472577579852746,"November"
11,8,19,0.472975928818305,"November"
11,8,20,0.401515275051725,"November"
11,8,21,0,"November"
11,8,22,0,"November"
11,8,23,0,"November"
11,8,24,0,"November"
11,8,25,0,"November"
11,8,26,0,"November"
11,8,27,0,"November"
11,8,28,0,"November"
11,8,29,0,"November"
11,8,30,0,"November"
11,9,9,0.802752176680838,"November"
11,9,10,0.808678933957329,"November"
11,9,11,0.773807898256649,"November"
11,9,12,0.739315992337756,"November"
11,9,13,0.705609646403987,"November"
11,9,14,0.67449766456588,"November"
11,9,15,0.637504173607615,"November"
11,9,16,0.504881918157437,"November"
11,9,17,0.470990550647483,"November"
11,9,18,0.47224444211827,"November"
11,9,19,0.402178872610342,"November"
11,9,20,0,"November"
11,9,21,0,"November"
11,9,22,0,"November"
11,9,23,0,"November"
11,9,24,0,"November"
11,9,25,0,"November"
11,9,26,0,"November"
11,9,27,0,"November"
11,9,28,0,"November"
11,9,29,0,"November"
11,9,30,0,"November"
11,10,10,0.777100933823646,"November"
11,10,11,0.73917518381241,"November"
11,10,12,0.704653006706559,"November"
11,10,13,0.673109894967546,"November"
11,10,14,0.636863755726335,"November"
11,10,15,0.503860999925486,"November"
11,10,16,0.470518589464607,"November"
11,10,17,0.470969512665696,"November"
11,10,18,0.301863030539878,"November"
11,10,19,0,"November"
11,10,20,0,"November"
11,10,21,0,"November"
11,10,22,0,"November"
11,10,23,0,"November"
11,10,24,0,"November"
11,10,25,0,"November"
11,10,26,0,"November"
11,10,27,0,"November"
11,10,28,0,"November"
11,10,29,0,"November"
11,10,30,0,"November"
11,11,11,0.701489009674989,"November"
11,11,12,0.669657373050737,"November"
11,11,13,0.602561969698531,"November"
11,11,14,0.503090957142791,"November"
11,11,15,0.469393936860395,"November"
11,11,16,0.43463965051401,"November"
11,11,17,0.0666967616211444,"November"
11,11,18,0,"November"
11,11,19,0,"November"
11,11,20,0,"November"
11,11,21,0,"November"
11,11,22,0,"November"
11,11,23,0,"November"
11,11,24,0,"November"
11,11,25,0,"November"
11,11,26,0,"November"
11,11,27,0,"November"
11,11,28,0,"November"
11,11,29,0,"November"
11,11,30,0,"November"
11,12,12,0.600037053733343,"November"
11,12,13,0.502048656084591,"November"
11,12,14,0.4342284754739,"November"
11,12,15,0.267166327045381,"November"
11,12,16,0,"November"
11,12,17,0,"November"
11,12,18,0,"November"
11,12,19,0,"November"
11,12,20,0,"November"
11,12,21,0,"November"
11,12,22,0,"November"
11,12,23,0,"November"
11,12,24,0,"November"
11,12,25,0,"November"
11,12,26,0,"November"
11,12,27,0,"November"
11,12,28,0,"November"
11,12,29,0,"November"
11,12,30,0,"November"
11,13,13,0,"November"
11,13,14,0,"November"
11,13,15,0,"November"
11,13,16,0,"November"
11,13,17,0,"November"
11,13,18,0,"November"
11,13,19,0,"November"
11,13,20,0,"November"
11,13,21,0,"November"
11,13,22,0,"November"
11,13,23,0,"November"
11,13,24,0,"November"
11,13,25,0,"November"
11,13,26,0,"November"
11,13,27,0,"November"
11,13,28,0,"November"
11,13,29,0,"November"
11,13,30,0,"November"
11,14,14,0,"November"
11,14,15,0,"November"
11,14,16,0,"November"
11,14,17,0,"November"
11,14,18,0,"November"
11,14,19,0,"November"
11,14,20,0,"November"
11,14,21,0,"November"
11,14,22,0,"November"
11,14,23,0,"November"
11,14,24,0,"November"
11,14,25,0,"November"
11,14,26,0,"November"
11,14,27,0,"November"
11,14,28,0,"November"
11,14,29,0,"November"
11,14,30,0,"November"
11,15,15,0,"November"
11,15,16,0,"November"
11,15,17,0,"November"
11,15,18,0,"November"
11,15,19,0,"November"
11,15,20,0,"November"
11,15,21,0,"November"
11,15,22,0,"November"
11,15,23,0,"November"
11,15,24,0,"November"
11,15,25,0,"November"
11,15,26,0,"November"
11,15,27,0,"November"
11,15,28,0,"November"
11,15,29,0,"November"
11,15,30,0,"November"
11,16,16,0,"November"
11,16,17,0,"November"
11,16,18,0,"November"
11,16,19,0,"November"
11,16,20,0,"November"
11,16,21,0,"November"
11,16,22,0,"November"
11,16,23,0,"November"
11,16,24,0,"November"
11,16,25,0,"November"
11,16,26,0,"November"
11,16,27,0,"November"
11,16,28,0,"November"
11,16,29,0,"November"
11,16,30,0,"November"
11,17,17,0,"November"
11,17,18,0,"November"
11,17,19,0,"November"
11,17,20,0,"November"
11,17,21,0,"November"
11,17,22,0,"November"
11,17,23,0,"November"
11,17,24,0,"November"
11,17,25,0,"November"
11,17,26,0,"November"
11,17,27,0,"November"
11,17,28,0,"November"
11,17,29,0,"November"
11,17,30,0,"November"
11,18,18,0,"November"
11,18,19,0,"November"
11,18,20,0,"November"
11,18,21,0,"November"
11,18,22,0,"November"
11,18,23,0,"November"
11,18,24,0,"November"
11,18,25,0,"November"
11,18,26,0,"November"
11,18,27,0,"November"
11,18,28,0,"November"
11,18,29,0,"November"
11,18,30,0,"November"
11,19,19,0,"November"
11,19,20,0,"November"
11,19,21,0,"November"
11,19,22,0,"November"
11,19,23,0,"November"
11,19,24,0,"November"
11,19,25,0,"November"
11,19,26,0,"November"
11,19,27,0,"November"
11,19,28,0,"November"
11,19,29,0,"November"
11,19,30,0,"November"
11,20,20,0,"November"
11,20,21,0,"November"
11,20,22,0,"November"
11,20,23,0,"November"
11,20,24,0,"November"
11,20,25,0,"November"
11,20,26,0,"November"
11,20,27,0,"November"
11,20,28,0,"November"
11,20,29,0,"November"
11,20,30,0,"November"
12,-20,-15,8.64363380938416e-14,"December"
12,-20,-14,5.07222024417682e-13,"December"
12,-20,-13,2.97195090664174e-12,"December"
12,-20,-12,1.73389415248615e-11,"December"
12,-20,-11,1.00443376431657e-10,"December"
12,-20,-10,5.76662246517309e-10,"December"
12,-20,-9,3.27677831881115e-09,"December"
12,-20,-8,1.84101210236826e-08,"December"
12,-20,-7,1.0218534411646e-07,"December"
12,-20,-6,5.59924723441875e-07,"December"
12,-20,-5,3.02688262164091e-06,"December"
12,-20,-4,1.61348592188942e-05,"December"
12,-20,-3,8.5194061223983e-05,"December"
12,-20,-2,0.00044048618515237,"December"
12,-20,-1,0.00223920953225816,"December"
12,-20,0,0.011036560102351,"December"
12,-20,1,0.0503001600827347,"December"
12,-20,2,0.17691227991697,"December"
12,-20,3,0.354986178786281,"December"
12,-20,4,0.403063181087918,"December"
12,-20,5,0.406445000800882,"December"
12,-20,6,0.461250434848494,"December"
12,-20,7,0.445192059664891,"December"
12,-20,8,0.438843287661384,"December"
12,-20,9,0.47856077362387,"December"
12,-20,10,0.502950592102153,"December"
12,-20,11,0.513536179907618,"December"
12,-20,12,0.481338715403047,"December"
12,-20,13,0.394258594533605,"December"
12,-20,14,0.46892682090906,"December"
12,-20,15,0.454647732230276,"December"
12,-20,16,0.493683403085015,"December"
12,-20,17,0.504612500366045,"December"
12,-20,18,0.502484028574553,"December"
12,-20,19,0.494098444256405,"December"
12,-20,20,0.361846385511995,"December"
12,-20,21,0.34684921393951,"December"
12,-20,22,0.296486537274417,"December"
12,-20,23,0,"December"
12,-20,24,0,"December"
12,-20,25,0,"December"
12,-20,26,0,"December"
12,-20,27,0,"December"
12,-20,28,0,"December"
12,-20,29,0,"December"
12,-20,30,0,"December"
12,-19,-15,1.00669510089388e-13,"December"
12,-19,-14,5.73141454340849e-13,"December"
12,-19,-13,3.30088689669394e-12,"December"
12,-19,-12,1.90305957986118e-11,"December"
12,-19,-11,1.0925697718896e-10,"December"
12,-19,-10,6.22762670236889e-10,"December"
12,-19,-9,3.51753261976436e-09,"December"
12,-19,-8,1.96608865600861e-08,"December"
12,-19,-7,1.08632608260293e-07,"December"
12,-19,-6,5.92833356166549e-07,"December"
12,-19,-5,3.19855199885937e-06,"December"
12,-19,-4,1.70509916047504e-05,"December"
12,-19,-3,8.94174564497578e-05,"December"
12,-19,-2,0.000461006993714896,"December"
12,-19,-1,0.00233337361952661,"December"
12,-19,0,0.0114670586970154,"December"
12,-19,1,0.0520854670305394,"December"
12,-19,2,0.182340448896216,"December"
12,-19,3,0.364690746830935,"December"
12,-19,4,0.41424444768093,"December"
12,-19,5,0.429402379204968,"December"
12,-19,6,0.476889365309618,"December"
12,-19,7,0.414894847379076,"December"
12,-19,8,0.460340093903051,"December"
12,-19,9,0.493005190121181,"December"
12,-19,10,0.514484063099036,"December"
12,-19,11,0.485283037174394,"December"
12,-19,12,0.485962718329574,"December"
12,-19,13,0.417691187582638,"December"
12,-19,14,0.429494215262215,"December"
12,-19,15,0.485593704022442,"December"
12,-19,16,0.511079515815111,"December"
12,-19,17,0.515870813254693,"December"
12,-19,18,0.511135648692757,"December"
12,-19,19,0.501534747258781,"December"
12,-19,20,0.488873676869068,"December"
12,-19,21,0.347813795428184,"December"
12,-19,22,0.272336452822058,"December"
12,-19,23,0,"December"
12,-19,24,0,"December"
12,-19,25,0,"December"
12,-19,26,0,"December"
12,-19,27,0,"December"
12,-19,28,0,"December"
12,-19,29,0,"December"
12,-19,30,0,"December"
12,-18,-15,1.23050245566965e-13,"December"
12,-18,-14,6.64730430671473e-13,"December"
12,-18,-13,3.72311024030781e-12,"December"
12,-18,-12,2.10985627221038e-11,"December"
12,-18,-11,1.19688390120541e-10,"December"
12,-18,-10,6.76072057922659e-10,"December"
12,-18,-9,3.79100892169509e-09,"December"
12,-18,-8,2.10612788303486e-08,"December"
12,-18,-7,1.15794759272366e-07,"December"
12,-18,-6,6.30018518922709e-07,"December"
12,-18,-5,3.3903934135124e-06,"December"
12,-18,-4,1.79735541412454e-05,"December"
12,-18,-3,9.38014735439597e-05,"December"
12,-18,-2,0.000482012157069701,"December"
12,-18,-1,0.00243231635504224,"December"
12,-18,0,0.011917231188649,"December"
12,-18,1,0.0539392781746765,"December"
12,-18,2,0.18793935883809,"December"
12,-18,3,0.37471790652953,"December"
12,-18,4,0.426101818451942,"December"
12,-18,5,0.443084334964978,"December"
12,-18,6,0.468507123081171,"December"
12,-18,7,0.430224955757698,"December"
12,-18,8,0.465527885260132,"December"
12,-18,9,0.50711161006546,"December"
12,-18,10,0.526092240000568,"December"
12,-18,11,0.526326552017339,"December"
12,-18,12,0.467244379374351,"December"
12,-18,13,0.483702286089479,"December"
12,-18,14,0.462698043912036,"December"
12,-18,15,0.5100690413569,"December"
12,-18,16,0.525552446031137,"December"
12,-18,17,0.526032204537956,"December"
12,-18,18,0.519410865802916,"December"
12,-18,19,0.508849163223828,"December"
12,-18,20,0.495675279170057,"December"
12,-18,21,0.355779310784426,"December"
12,-18,22,0.228916588781943,"December"
12,-18,23,0.161431678897208,"December"
12,-18,24,0,"December"
12,-18,25,0,"December"
12,-18,26,0,"December"
12,-18,27,0,"December"
12,-18,28,0,"December"
12,-18,29,0,"December"
12,-18,30,0,"December"
12,-17,-15,1.68158256078095e-13,"December"
12,-17,-14,8.11397530886523e-13,"December"
